Variable / Field Name,Form Name,Section Header,Field Type,Field Label,"Choices, Calculations, OR Slider Labels",Field Note,Text Validation Type OR Show Slider Number,Text Validation Min,Text Validation Max,Identifier?,Branching Logic (Show field only if...),Required Field?,Custom Alignment,Question Number (surveys only),Matrix Group Name,Matrix Ranking?,Field Annotation
inf_nu_hed_1,hfa_neonatal_unit_infrastructure,,descriptive,"<div style=""background-color:#82cdbf; padding:5px""></div>",,,,,,,,,,,,,
inf_nu_ban_1,hfa_neonatal_unit_infrastructure,,descriptive,,,,,,,,,,,,,,
inf_nu_hed_2,hfa_neonatal_unit_infrastructure,,descriptive,"<div class=""h4"" style=""background-color:#82cdbf;padding:10px"">Neonatal Unit Infrastructure</div>",,,,,,,,,,,,,
inf_nu_ins_1,hfa_neonatal_unit_infrastructure,,descriptive,"<p style=""font-weight:normal""><i><b>INSTRUCTIONS:</b> Direct these questions to the nurse in charge of the neonatal unit. <br><br> For some questions, you will need to ask and observe the staff or specific items/spaces at the facility. An item is not functional if it is in need of repair. Please do not leave any variable blank. If a date is unknown, enter 1999/01/01. If a free text variable is unknown and an answer is required, write ""-1"" for numeric fields and ""unknown"" for text fields. If a multiple-choice variable is unknown, select ""unknown"".<br>
<b>Prompt:</b> I'd like to ask you a few questions and make some observations about the neonatal unit's infrastructure.""</i></p>

",,,,,,,,,,,,,
inf_nu_hed_3,hfa_neonatal_unit_infrastructure,,descriptive,"<div style=""background-color:#82cdbf; padding:5px""></div>",,,,,,,,,,,,,
inf_nu_rp_num,hfa_neonatal_unit_infrastructure,,radio,Number of Respondents Interviewed:,"1, 1 respondent|2, 2 respondents|3, 3 respondents|4, 4 respondents|5, 5 respondents",,,,,,,y,,,,,
inf_nu_rp_hed_1,hfa_neonatal_unit_infrastructure,,descriptive,"<div style=""background-color:#82cdbf; padding:5px"">Respondent #1</div>",,,,,,,[inf_nu_rp_num] >= 1,,,,,,
inf_nu_rp_nam_1,hfa_neonatal_unit_infrastructure,,text,Respondent Name (First and Last):,,,,,,y,[inf_nu_rp_num] >= 1,y,,,,,
inf_nu_rp_pos_1,hfa_neonatal_unit_infrastructure,,radio,Respondent Position:,"6, Hospital Management | 5, Biomedical Engineering Technician | 1, NEST Coordinator | 2, Nurse | 7, Nurse-in-charge | 3, Data Clerk | 4, Clinician | 99, Other <i>(specify below)</i>",,,,,,[inf_nu_rp_num] >= 1,y,,,,,
inf_nu_rp_othpos_1,hfa_neonatal_unit_infrastructure,,text,"If other position, please specify: ",,,,,,,[inf_nu_rp_pos_1] = '99',,,,,,
inf_nu_rp_ph_1,hfa_neonatal_unit_infrastructure,,text,Respondent Phone Number:,,,,,,y,[inf_nu_rp_num] >= 1,,,,,,
inf_nu_rp_hed_2,hfa_neonatal_unit_infrastructure,,descriptive,"<div style=""background-color:#82cdbf; padding:5px"">Respondent #2</div>",,,,,,,[inf_nu_rp_num] >= 2,,,,,,
inf_nu_rp_nam_2,hfa_neonatal_unit_infrastructure,,text,Respondent Name (First and Last):,,,,,,y,[inf_nu_rp_num] >= 2,,,,,,
inf_nu_rp_pos_2,hfa_neonatal_unit_infrastructure,,radio,Respondent Position:,"6, Hospital Management | 5, Biomedical Engineering Technician | 1, NEST Coordinator | 2, Nurse | 7, Nurse-in-charge | 3, Data Clerk | 4, Clinician | 99, Other <i>(specify below)</i>",,,,,,[inf_nu_rp_num] >= 2,,,,,,
inf_nu_rp_othpos_2,hfa_neonatal_unit_infrastructure,,text,"If other position, please specify: ",,,,,,,[inf_nu_rp_pos_2] = '99',,,,,,
inf_nu_rp_ph_2,hfa_neonatal_unit_infrastructure,,text,Respondent Phone Number:,,,,,,y,[inf_nu_rp_num] >= 2,,,,,,
inf_nu_rp_hed_3,hfa_neonatal_unit_infrastructure,,descriptive,"<div style=""background-color:#82cdbf; padding:5px"">Respondent #3</div>",,,,,,,[inf_nu_rp_num] >= 3,,,,,,
inf_nu_rp_nam_3,hfa_neonatal_unit_infrastructure,,text,Respondent Name (First and Last):,,,,,,y,[inf_nu_rp_num] >= 3,,,,,,
inf_nu_rp_pos_3,hfa_neonatal_unit_infrastructure,,radio,Respondent Position:,"6, Hospital Management | 5, Biomedical Engineering Technician | 1, NEST Coordinator | 2, Nurse | 7, Nurse-in-charge | 3, Data Clerk | 4, Clinician | 99, Other <i>(specify below)</i>",,,,,,[inf_nu_rp_num] >= 3,,,,,,
inf_nu_rp_othpos_3,hfa_neonatal_unit_infrastructure,,text,"If other position, please specify: ",,,,,,,[inf_nu_rp_pos_3] = '99',,,,,,
inf_nu_rp_ph_3,hfa_neonatal_unit_infrastructure,,text,Respondent Phone Number:,,,,,,y,[inf_nu_rp_num] >= 3,,,,,,
inf_nu_rp_hed_4,hfa_neonatal_unit_infrastructure,,descriptive,"<div style=""background-color:#82cdbf; padding:5px"">Respondent #4</div>",,,,,,,[inf_nu_rp_num] >= 4,,,,,,
inf_nu_rp_nam_4,hfa_neonatal_unit_infrastructure,,text,Respondent Name (First and Last):,,,,,,y,[inf_nu_rp_num] >= 4,,,,,,
inf_nu_rp_pos_4,hfa_neonatal_unit_infrastructure,,radio,Respondent Position:,"6, Hospital Management | 5, Biomedical Engineering Technician | 1, NEST Coordinator | 2, Nurse | 7, Nurse-in-charge | 3, Data Clerk | 4, Clinician | 99, Other <i>(specify below)</i>",,,,,,[inf_nu_rp_num] >= 4,,,,,,
inf_nu_rp_othpos_4,hfa_neonatal_unit_infrastructure,,text,"If other position, please specify: ",,,,,,,[inf_nu_rp_pos_4] = '99',,,,,,
inf_nu_rp_ph_4,hfa_neonatal_unit_infrastructure,,text,Respondent Phone Number:,,,,,,y,[inf_nu_rp_num] >= 4,,,,,,
inf_nu_rp_hed_5,hfa_neonatal_unit_infrastructure,,descriptive,"<div style=""background-color:#82cdbf; padding:5px"">Respondent #5</div>",,,,,,,[inf_nu_rp_num] >= 5,,,,,,
inf_nu_rp_nam_5,hfa_neonatal_unit_infrastructure,,text,Respondent Name (First and Last):,,,,,,y,[inf_nu_rp_num] >= 5,,,,,,
inf_nu_rp_pos_5,hfa_neonatal_unit_infrastructure,,radio,Respondent Position:,"6, Hospital Management | 5, Biomedical Engineering Technician | 1, NEST Coordinator | 2, Nurse | 7, Nurse-in-charge | 3, Data Clerk | 4, Clinician | 99, Other <i>(specify below)</i>",,,,,,[inf_nu_rp_num] >= 5,,,,,,
inf_nu_rp_othpos_5,hfa_neonatal_unit_infrastructure,,text,"If other position, please specify: ",,,,,,,[inf_nu_rp_pos_5] = '99',,,,,,
inf_nu_rp_ph_5,hfa_neonatal_unit_infrastructure,,text,Respondent Phone Number:,,,,,,y,[inf_nu_rp_num] >= 5,,,,,,
inf_nu_cap_hed,hfa_neonatal_unit_infrastructure,,descriptive,"<div style=""background-color:#82cdbf;padding:5px"">Neonatal Unit Capacity</div>",,,,,,,,,,,,,
inf_nu_cap_24h,hfa_neonatal_unit_infrastructure,,yesno,"Does the facility provide neonatal care 24 hours a day, 7 days a week?",,,,,,,,y,,,,,
inf_nu_cap,hfa_neonatal_unit_infrastructure,,text,"What is the total capacity of your neonatal unit if you have one baby per bed including cots, radiant warmers, incubators, etc.?",,,integer,-1,300,,,y,,,,,
inf_nu_cap_cot_num,hfa_neonatal_unit_infrastructure,,text,How many baby cots do you have in your neonatal unit?,,Count all mobile and stationary baby cots.,integer,-1,300,,,y,,,,,
inf_nu_cap_mcot_avl,hfa_neonatal_unit_infrastructure,,text,"Of all baby cots, how many are mobile baby cots with castors? ",,,integer,-1,300,,,y,,,,,
inf_nu_cap_mcot_fc,hfa_neonatal_unit_infrastructure,,text,"Of the mobile baby cots, how many are functional for a baby to use? ",,,integer,-1,300,,[inf_nu_cap_mcot_avl] >= 1,,,,,,
inf_nu_cap_scot_avl,hfa_neonatal_unit_infrastructure,,text,"Of all baby cots, how many are stationary baby cots without castors? ",,,integer,-1,300,,,y,,,,,
inf_nu_cap_scot_fc,hfa_neonatal_unit_infrastructure,,text,"Of the stationary baby cots, how many are functional for a baby to use? ",,,integer,-1,300,,[inf_nu_cap_scot_avl] >= 1,,,,,,
inf_nu_cap_mat_avl,hfa_neonatal_unit_infrastructure,,yesno,Is there a mattress for every baby cot?,,,,,,,,y,,,,,
inf_nu_cap_mat_num,hfa_neonatal_unit_infrastructure,,text,"If no, how many mattresses are there?",,Count all mattresses.,integer,-1,300,,[inf_nu_cap_mat_avl] = '0',,,,,,
inf_nu_cap_net,hfa_neonatal_unit_infrastructure,,yesno,Do all the baby cots have insecticide treated bednets?,,,,,,,,y,,,,,
inf_nu_cap_cot_dstn,hfa_neonatal_unit_infrastructure,,text,How close to each other are the closest two cots?,,Measure the space between the sides/walls of the two closest cots in centimeters.,integer,-1,200,,,y,,,,,
inf_nu_cap_frq_cot,hfa_neonatal_unit_infrastructure,,radio,"Do you ever have more than one baby per <b>cot</b>? If yes, how often?","1, Frequently | 2, Sometimes | 3, Rarely | 4, Never | 8, Not Applicable (no cot)",Frequently - 2+ times every week; Sometimes - Less than 1 time every week; Rarely - Less than 1 time every month.,,,,,,y,,,,,
inf_nu_cap_frq_rsus,hfa_neonatal_unit_infrastructure,,radio,"Do you ever have more than one baby per <b>radiant warmer</b>? If yes, how often?","1, Frequently | 2, Sometimes | 3, Rarely | 4, Never | 8, Not Applicable (no radiant warmer)",Frequently - 2+ times every week; Sometimes - Less than 1 time every week; Rarely - Less than 1 time every month.,,,,,,y,,,,,
inf_nu_cap_frq_icb,hfa_neonatal_unit_infrastructure,,radio,"Do you ever have more than one baby per <b>incubator</b>? If yes, how often?","1, Frequently | 2, Sometimes | 3, Rarely | 4, Never | 8, Not Applicable (no incubator)",Frequently - 2+ times every week; Sometimes - Less than 1 time every week; Rarely - Less than 1 time every month.,,,,,,y,,,,,
inf_nu_cap_frq_ptu,hfa_neonatal_unit_infrastructure,,radio,"Do you ever have more than one baby per <b>phototherapy light</b>? If yes, how often?","1, Frequently | 2, Sometimes | 3, Rarely | 4, Never | 8, Not Applicable (no phototherapy light)",Frequently - 2+ times every week; Sometimes - Less than 1 time every week; Rarely - Less than 1 time every month.,,,,,,y,,,,,
inf_nu_cap_by_num,hfa_neonatal_unit_infrastructure,,text,How many babies are currently in the neonatal unit?,,Count the number of babies currently in the neonatal unit. <b>Do not count babies in the Kangaroo Mother Care (KMC) unit.</b>,integer,-1,250,,,y,,,,,
inf_nu_cap_byptu_num,hfa_neonatal_unit_infrastructure,,text,How many babies are currently under phototherapy lights in the neonatal unit? ,,Count the number of babies currently under phototherapy lights in the unit.,integer,-1,50,,,y,,,,,
inf_nu_cap_byrsus_num,hfa_neonatal_unit_infrastructure,,text,How many babies are currently under radiant warmers in the neonatal unit?,,Count the number of babies currently under radiant warmers in the unit.,integer,-1,50,,,y,,,,,
inf_nu_cap_byicb_num,hfa_neonatal_unit_infrastructure,,text,How many babies are currently in incubators on the neonatal unit?,,Count the number of babies currently in incubators in the unit.,integer,-1,50,,,y,,,,,
inf_nu_cap_noadm,hfa_neonatal_unit_infrastructure,,yesno,Did you ever refuse admission or refer a neonate to another facility because of inadequate number of beds in your neonatal unit in the last year?,,,,,,,,y,,,,,
inf_nu_cap_pedadm,hfa_neonatal_unit_infrastructure,,yesno,Do you ever admit neonates in the pediatric ward?,,,,,,,,y,,,,,
inf_nu_trf_hed,hfa_neonatal_unit_infrastructure,,descriptive,"<div style=""background-color:#82cdbf;padding:5px"">Transfers</div>",,,,,,,,,,,,,
inf_nu_trf_ld_meth,hfa_neonatal_unit_infrastructure,,checkbox,How do you usually transfer the neonates from the labor ward to the neonatal unit?,"1, Carried by hand | 6, Carried in plastic wrap | 2, Carried by KMC | 3, Carried in an incubator/radiant warmer | 4, Carried in a cot | 5, Other <i>(specify below)</i>",Select all that apply.,,,,,,y,,,,,
inf_nu_trf_ld_othmeth,hfa_neonatal_unit_infrastructure,,text,Specify other method of transfer from labor ward to the neonatal unit:,,,,,,,[inf_nu_trf_ld_meth(5)] = '1',,,,,,
inf_nu_trf_ld_loc,hfa_neonatal_unit_infrastructure,,radio,Is the neonatal unit in the same building as the labor ward?,"1, Yes | 0, No | 9, Not applicable (no labour ward)","Select NO if the units are located in different buildings, even if they are connected by a covered walkway with no walls. If you have to walk outside, the units are located in different buildings.",,,,,,y,,,,,
inf_nu_trf_mor_loc,hfa_neonatal_unit_infrastructure,,radio,Is the neonatal unit in the same building as the maternity theater?,"1, Yes | 0, No | 9, Not applicable (no maternity theater)","Select NO if the units are located in different buildings, even if they are connected by a covered walkway with no walls. If you have to walk outside, the units are located in different buildings.",,,,,,y,,,,,
inf_nu_ar_hed,hfa_neonatal_unit_infrastructure,,descriptive,"<div style=""background-color:#82cdbf;padding:5px"">Dedicated Space Observations</div>",,,,,,,,,,,,,
inf_nu_ar_avl,hfa_neonatal_unit_infrastructure,,checkbox,Which of the following areas do you have in the neonatal unit?,"5, None of the below |1, High risk/acute area | 2, Low risk/stable area | 3, Area for those admitted from outside the facility | 4, Isolation room | 6, Other <i>(specify below)</i>",Read all answer options aloud and select all that apply.,,,,,,y,,,,, @NONEOFTHEABOVE=5
inf_nu_ar_othavl,hfa_neonatal_unit_infrastructure,,text,Please specify other areas you have In your facility's neonatal unit:,,,,,,,[inf_nu_ar_avl(6)] = '1',,,,,,
inf_nu_ar_trg,hfa_neonatal_unit_infrastructure,,radio,Is there a dedicated area for examination and triage when a newborn first arrives in the unit?,"1, Yes | 0, No | 99,  Yes, but not observed",,,,,,,y,,,,,
inf_nu_tmp_hed,hfa_neonatal_unit_infrastructure,,descriptive,"<div style=""background-color:#82cdbf;padding:5px"">Neonatal Unit Temperature</div>",,,,,,,,,,,,,
inf_nu_tmp_ht_typ,hfa_neonatal_unit_infrastructure,,checkbox,"Which, if any, functional heating arrangements are there for the neonatal unit?","0, None | 1, Central heating | 2, Electric space heater | 3, Gas heater | 99, Other (<i>please specify</i>)","This does not include a radiant warmer or heating for neonates. Central heating is a system of heating buildings by warming air or water at one place and then sending it to different rooms through pipes or vents. When combined with other systems to control the building temperature (for example, cooling) the whole system can be an HVAC system. Select all that apply.",,,,,,y,,,,, @NONEOFTHEABOVE=0
inf_nu_tmp_ht_othtyp,hfa_neonatal_unit_infrastructure,,text,Please specify other functional heating arrangements:,,,,,,,[inf_nu_tmp_ht_typ(99)] = '1',,,,,,
inf_nu_tmp_rmht_avl,hfa_neonatal_unit_infrastructure,,text,How many electric space heaters are <b>available</b>?,,,integer,-1,30,,[inf_nu_tmp_ht_typ(2)] = '1',,,,,,
inf_nu_tmp_rmht_fc,hfa_neonatal_unit_infrastructure,,text,How many electric space heaters are <b>functional</b>?,,,integer,-1,30,,[inf_nu_tmp_rmht_avl] >= 1,,,,,,
inf_nu_tmp_rmht_loc,hfa_neonatal_unit_infrastructure,,yesno,<b>For observation only:</b> Are space heaters placed appropriately? ,,"Appropriate placement means there are no cables across the floor, the heaters are at a safe distance from babies, and not touching items that could catch fire.",,,,,[inf_nu_tmp_rmht_avl] >= 1,,,,,,
inf_nu_tmp_thm_avl,hfa_neonatal_unit_infrastructure,,radio,Is there a functional room thermometer within the neonatal unit?,"1, Yes | 0, No | 99, Yes, but not observed",,,,,,,y,,,,,
inf_nu_tmp_thm_num,hfa_neonatal_unit_infrastructure,,text,How many rooms within the neonatal unit have functional room thermometers? ,,,integer,-1,15,,[inf_nu_tmp_thm_avl] >= 1,,,,,,
inf_nu_tmp_thm_1,hfa_neonatal_unit_infrastructure,,text,Ambient room temperature in room 1:,,Enter a number in degrees Celsius to one decimal place.,number_1dp,,,,[inf_nu_tmp_thm_num] >=1,,,,,,
inf_nu_tmp_thm_2,hfa_neonatal_unit_infrastructure,,text,Ambient room temperature in room 2:,,Enter a number in degrees Celsius to one decimal place.,number_1dp,,,,[inf_nu_tmp_thm_num] >=2,,,,,,
inf_nu_tmp_thm_3,hfa_neonatal_unit_infrastructure,,text,Ambient room temperature in room 3:,,Enter a number in degrees Celsius to one decimal place.,number_1dp,,,,[inf_nu_tmp_thm_num] >=3,,,,,,
inf_nu_tmp_thm_4,hfa_neonatal_unit_infrastructure,,text,Ambient room temperature in room 4:,,Enter a number in degrees Celsius to one decimal place.,number_1dp,,,,[inf_nu_tmp_thm_num] >=4,,,,,,
inf_nu_tmp_thm_5,hfa_neonatal_unit_infrastructure,,text,Ambient room temperature in room 5:,,Enter a number in degrees Celsius to one decimal place.,number_1dp,,,,[inf_nu_tmp_thm_num] >=5,,,,,,
inf_nu_tmp_thm_6,hfa_neonatal_unit_infrastructure,,text,Ambient room temperature in room 6:,,Enter a number in degrees Celsius to one decimal place.,number_1dp,,,,[inf_nu_tmp_thm_num] >=6,,,,,,
inf_nu_tmp_thm_7,hfa_neonatal_unit_infrastructure,,text,Ambient room temperature in room 7:,,Enter a number in degrees Celsius to one decimal place.,number_1dp,,,,[inf_nu_tmp_thm_num] >=7,,,,,,
inf_nu_tmp_thm_8,hfa_neonatal_unit_infrastructure,,text,Ambient room temperature in room 8:,,Enter a number in degrees Celsius to one decimal place.,number_1dp,,,,[inf_nu_tmp_thm_num] >=8,,,,,,
inf_nu_tmp_thm_9,hfa_neonatal_unit_infrastructure,,text,Ambient room temperature in room 9:,,Enter a number in degrees Celsius to one decimal place.,number_1dp,,,,[inf_nu_tmp_thm_num] >=9,,,,,,
inf_nu_tmp_thm_10,hfa_neonatal_unit_infrastructure,,text,Ambient room temperature in room 10:,,Enter a number in degrees Celsius to one decimal place.,number_1dp,,,,[inf_nu_tmp_thm_num] >=10,,,,,,
inf_nu_tmp_thm_tm,hfa_neonatal_unit_infrastructure,,text,<b>For observation only:</b> What time was the ambient room temperature observed?,,,time,,,,[inf_nu_tmp_thm_avl] >= 1,,,,,,
inf_nu_tmp_drf,hfa_neonatal_unit_infrastructure,,radio,<b>For observation only:</b> Observe if there is a draught coming from any of the windows (e.g. broken or open window). ,"1, Yes | 0, No",,,,,,,y,,,,,
inf_nu_tmp_drf_com,hfa_neonatal_unit_infrastructure,,notes,Comments on draught from windows:,,,,,,,,,,,,,
inf_nu_lght_hed,hfa_neonatal_unit_infrastructure,,descriptive,"<div style=""background-color:#82cdbf;padding:5px"">Lighting</div>",,,,,,,,,,,,,
inf_nu_lght_adq_dy,hfa_neonatal_unit_infrastructure,,radio,Is there adequate lighting to ensure good illumination during the day?,"1, Yes | 0, No",There should be enough lighting for staff to easily carry out their work and complete any documentation at any time of day.,,,,,,y,,,,,
inf_nu_lght_adq_ngt,hfa_neonatal_unit_infrastructure,,radio,Is there adequate lighting to ensure good illumination during the night?,"1, Yes | 0, No",There should be enough lighting for staff to easily carry out their work and complete any documentation at any time of night.,,,,,,y,,,,,
inf_nu_o2_hed,hfa_neonatal_unit_infrastructure,,descriptive,"<div style=""background-color:#82cdbf;padding:5px"">Medical Gases Systems</div>",,,,,,,,,,,,,
inf_nu_o2_prt_avl,hfa_neonatal_unit_infrastructure,,yesno,Are there any oxygen wall outlets/ports in the neonatal unit? ,,,,,,,,y,,,,,
inf_nu_o2_prt_num,hfa_neonatal_unit_infrastructure,,text,How many oxygen wall outlets/ports are there in the neonatal unit?,,,integer,-1,500,,[inf_nu_o2_prt_avl] = '1',,,,,,
inf_nu_o2_blen_avl,hfa_neonatal_unit_infrastructure,,radio,Is there walled/piped blended oxygen in the neonatal unit?,"1, Yes | 0, No | 99, Yes, but not observed",Blended oxygen is a mixture of medical grade oxygen and room air. It is used to regulate the concentration of oxygen delivered.,,,,,[inf_nu_o2_prt_avl] = '1',,,,,,
inf_nu_o2_med_avl,hfa_neonatal_unit_infrastructure,,radio,Is there walled/piped medical air in the neonatal unit? ,"1, Yes | 0, No | 99, Yes, but not observed","Medical air is a clean supply of compressed or ambient air, which is free of contaminants and impurities.",,,,,[inf_nu_o2_prt_avl] = '1',,,,,,
inf_nu_rnar,hfa_neonatal_unit_infrastructure,,descriptive,"<div style=""background-color:#82cdbf;padding:5px"">Nurses Station</div>",,,,,,,,,,,,,
inf_nu_rnar_avl,hfa_neonatal_unit_infrastructure,,yesno,Is there a nurse's station or staff work area within the neonatal unit?,,,,,,,,y,,,,,
inf_nu_rnar_sit,hfa_neonatal_unit_infrastructure,,yesno,"Is there a place for staff to sit (e.g. chair, bench, <i>not</i> on the floor)?",,,,,,,"[inf_nu_rnar_avl] = ""1""",,,,,,
inf_nu_rnar_by,hfa_neonatal_unit_infrastructure,,yesno,Can the nurses see every baby from the nurses station?,,,,,,,"[inf_nu_rnar_avl] = ""1""",,,,,,
inf_nu_h2o_hed,hfa_neonatal_unit_infrastructure,,descriptive,"<div style=""background-color:#82cdbf;padding:5px"">Water</div>",,,,,,,,,,,,,
inf_nu_h2o_sho,hfa_neonatal_unit_infrastructure,,radio,Is there a time of the year when the neonatal unit routinely has a shortage or lack of water?,"1, Yes | 0, No",,,,,,,y,,,,,
inf_nu_bh2o_avl,hfa_neonatal_unit_infrastructure,,radio,Is there a reliable backup source of water?,"1, Yes | 0, No",Reliable is defined as providing the facility with water supply to meet all its needs while the main water source is not functioning.,,,,,,y,,,,,
inf_nu_fire_hed,hfa_neonatal_unit_infrastructure,,descriptive,"<div style=""background-color:#82cdbf;padding:5px"">Fire Prevention</div>",,,,,,,,,,,,,
inf_nu_fire_avl,hfa_neonatal_unit_infrastructure,,yesno,Is there a fire extinguisher?,,,,,,,,y,,,,,
inf_nu_fire_insp,hfa_neonatal_unit_infrastructure,,radio,Has the fire extinguisher ever been formally inspected for functionality?,"1, Yes | 0, No | 9, Unknown",,,,,,[inf_nu_fire_avl] = '1',,,,,,
inf_nu_fire_insp_dt,hfa_neonatal_unit_infrastructure,,text,When was it last inspected?,,"If a date is unknown, enter 1999/01/01.",date_ymd,,,,[inf_nu_fire_insp] = '1',,,,,,
inf_nu_fire_drl,hfa_neonatal_unit_infrastructure,,radio,Does the facility conduct fire drills at least once per year?,"1, Yes | 0, No | 9, Unknown",,,,,,,y,,,,,
inf_nu_fire_pl,hfa_neonatal_unit_infrastructure,,radio,Does the facility have a neonatal evacuation plan in case of a fire?,"1, Yes | 0, No | 9, Unknown",,,,,,,y,,,,,
inf_nu_drl_hed,hfa_neonatal_unit_infrastructure,,descriptive,"<div style=""background-color:#82cdbf;padding:5px"">Emergency Drills</div>",,,,,,,,,,,,,
inf_nu_drl,hfa_neonatal_unit_infrastructure,,radio,Has there been an emergency care drill on the neonatal unit in the last 12 months?,"1, Yes | 0, No | 9, Unknown",,,,,,,y,,,,,
inf_nu_hed_4,hfa_neonatal_unit_infrastructure,,descriptive,"<div style=""background-color:#82cdbf; padding:5px""></div>",,,,,,,,,,,,,
inf_nu_com,hfa_neonatal_unit_infrastructure,,notes,Comments:,,,,,,,,,,,,,
inf_if_hed_1,hfa_neonatal_unit_infection_prevention_and_control,,descriptive,"<div style=""background-color:#82cdbf; padding:5px""></div>",,,,,,,,,,,,,
inf_if_ban_1,hfa_neonatal_unit_infection_prevention_and_control,,descriptive,,,,,,,,,,,,,,
inf_if_hed_2,hfa_neonatal_unit_infection_prevention_and_control,,descriptive,"<div class=""h4"" style=""background-color:#82cdbf;padding:10px"">Neonatal Unit Infection Prevention and Control</div>",,,,,,,,,,,,,
inf_if_ins_1,hfa_neonatal_unit_infection_prevention_and_control,,descriptive,"<p style=""font-weight:normal""><i><b>INSTRUCTIONS:</b> Direct these questions to the nurse in charge.<br><br> For some questions, you will need to observe the staff or specific items/spaces at the facility. If a guideline is available, continue to ask if it is easily accessible. All guidelines must be seen in order to select ""Yes"" to being available and to being easily accessible. In order to select ""Yes"" to easily accessible the nurse must know where the guideline is stored and be able to retrieve it quickly. Please do not leave any variable blank. If a date is unknown, enter 1999/01/01. If a free text variable is unknown and an answer is required, write ""-1"" for numeric fields and ""unknown"" for text fields. If a multiple-choice variable is unknown, select ""unknown"". 

<b>Prompt:</b> ""Next I'll ask you a few questions about the neonatal unit's infection prevention.""
</i>",,,,,,,,,,,,,
inf_if_gui_hed_1,hfa_neonatal_unit_infection_prevention_and_control,,descriptive,"<div style=""background-color:#82cdbf;padding:5px"">Guidelines</div>",,,,,,,,,,,,,
inf_if_gui_ifp_hed,hfa_neonatal_unit_infection_prevention_and_control,,descriptive,"<div style=""background-color:#fbd0c1;padding:5px"">Infection prevention protocols: Does the facility have...?</div>",,,,,,,,,,,,,
inf_if_gui_ifp_by,hfa_neonatal_unit_infection_prevention_and_control,,radio,Prevention of neonatal infections protocol,"1, Available and easily accessible | 2, Available, but not easily accessible | 0, Not available",,,,,,,,,,ifp,,
